model_key,model,item_id,word,target,distractor,neutral_word,hook_name,triplet_selected_layer,m_clean,m_corrupt,m_matched,m_swap_mean,matched_item_recovery,swap_item_recovery_mean,matched_minus_swap_margin,swap_below_matched_margin,n_swaps_per_item
olmo_1b_base,olmo_1b_base,12,strong,weak,powerful,type,blocks.2.hook_resid_pre,2,5.009829998016357,3.760748863220215,4.959970951080322,1.0429660320281982,0.9600834250450134,-2.1758256973719927,3.917004919052124,True,10
olmo_1b_base,olmo_1b_base,14,old,new,aged,phrase,blocks.2.hook_resid_pre,2,10.285985946655273,5.406768798828125,11.215481758117676,5.320884370803833,1.1905009746551514,-0.017602091774607403,5.894597387313842,True,10
olmo_1b_base,olmo_1b_base,15,new,old,fresh,text,blocks.2.hook_resid_pre,2,6.8443145751953125,4.720146179199219,7.462386131286621,2.3222407341003417,1.290971040725708,-1.1288678664171627,5.140145397186279,True,10
olmo_1b_base,olmo_1b_base,16,clean,dirty,neat,area,blocks.2.hook_resid_pre,2,4.9275994300842285,4.280774116516113,5.71029806137085,-0.5174297332763672,2.21006178855896,-7.418082980277791,6.227727794647217,True,10
olmo_1b_base,olmo_1b_base,17,dirty,clean,filthy,scene,blocks.2.hook_resid_pre,2,8.372099876403809,3.859415054321289,8.487454414367676,5.773587369918824,1.0255622863769531,0.42417593762158196,2.713867044448852,True,10
olmo_1b_base,olmo_1b_base,18,rich,poor,wealthy,item,blocks.2.hook_resid_pre,2,4.818253517150879,0.6504049301147461,4.528509616851807,2.2998432397842405,0.9304811954498291,0.39575293469152956,2.228666377067566,True,10
olmo_1b_base,olmo_1b_base,20,safe,dangerous,secure,sign,blocks.2.hook_resid_pre,2,3.8870601654052734,2.704007148742676,3.8443946838378906,-1.0278663396835328,0.9639361500740051,-3.1544431533202584,4.872261023521423,True,10
olmo_1b_base,olmo_1b_base,21,dangerous,safe,risky,class,blocks.2.hook_resid_pre,2,6.583558082580566,3.1991710662841797,6.447689056396484,2.770139217376709,0.9598541855812073,-0.12676796325054165,3.6775498390197754,True,10
olmo_1b_base,olmo_1b_base,22,easy,hard,simple,key,blocks.2.hook_resid_pre,2,5.268118381500244,3.105165481567383,5.459933280944824,0.6207936763763428,1.088681936264038,-1.1486018975578043,4.839139604568482,True,10
olmo_1b_base,olmo_1b_base,23,difficult,easy,hard,rule,blocks.2.hook_resid_pre,2,3.1498403549194336,1.97271728515625,3.2550153732299805,0.06367955207824708,1.0893492698669434,-1.6217826173962147,3.1913358211517333,True,10
olmo_1b_base,olmo_1b_base,24,loud,quiet,noisy,mark,blocks.2.hook_resid_pre,2,3.9670238494873047,2.636073112487793,3.9725279808044434,1.7616672754287719,1.0041354894638062,-0.6569783634744265,2.2108607053756715,True,10
olmo_1b_base,olmo_1b_base,25,quiet,loud,silent,page,blocks.2.hook_resid_pre,2,2.1580848693847656,2.0240936279296875,2.4786415100097656,-1.2268110275268556,3.3923702239990234,-24.262068327402137,3.705452537536621,True,10
olmo_1b_base,olmo_1b_base,26,clear,confusing,plain,image,blocks.2.hook_resid_pre,2,5.012676239013672,4.074802398681641,5.008399486541748,-1.2449032545089722,0.9954399466514587,-5.6720908766442415,6.25330274105072,True,10
olmo_1b_base,olmo_1b_base,27,confusing,clear,unclear,marker,blocks.2.hook_resid_pre,2,6.487102031707764,2.822270393371582,6.611520767211914,3.6392940044403077,1.033949375152588,0.22293619235388695,2.9722267627716064,True,10
olmo_1b_base,olmo_1b_base,28,empty,full,vacant,sign,blocks.2.hook_resid_pre,2,8.800735473632812,5.305213928222656,9.366622924804688,3.3356841802597046,1.1618893146514893,-0.5634437443388299,6.030938744544983,True,10
olmo_1b_base,olmo_1b_base,29,full,empty,complete,key,blocks.2.hook_resid_pre,2,4.113570213317871,3.479214668273926,4.294407844543457,0.13814206123352052,1.2850730419158936,-5.2668769637836945,4.156265783309936,True,10
olmo_1b_base,olmo_1b_base,32,narrow,wide,thin,letter,blocks.2.hook_resid_pre,2,5.162020206451416,5.045347690582275,5.046877861022949,-0.20789546966552735,0.013115089386701584,-45.025541114925616,5.254773330688477,True,10
olmo_1b_base,olmo_1b_base,33,wide,narrow,broad,set,blocks.2.hook_resid_pre,2,3.4992828369140625,2.218428611755371,2.9079294204711914,0.7985809326171875,0.5383132696151733,-1.1085162161699327,2.109348487854004,True,10
olmo_1b_base,olmo_1b_base,34,deep,shallow,profound,row,blocks.2.hook_resid_pre,2,5.589895248413086,4.962890625,5.800331115722656,2.068090498447418,1.3356208801269531,-4.616872058765374,3.732240617275238,True,10
olmo_1b_base,olmo_1b_base,35,shallow,deep,superficial,label,blocks.2.hook_resid_pre,2,6.430144786834717,3.166532516479492,6.433437347412109,1.764966082572937,1.0010088682174683,-0.42945249551779724,4.668471264839172,True,10
olmo_1b_base,olmo_1b_base,36,near,far,close,case,blocks.2.hook_resid_pre,2,3.287050724029541,2.8855628967285156,3.1401281356811523,-1.7759194135665894,0.6340546607971191,-11.610519655431654,4.916047549247741,True,10
olmo_1b_base,olmo_1b_base,37,far,near,distant,class,blocks.2.hook_resid_pre,2,5.185530185699463,3.6378917694091797,4.9969635009765625,0.03157401084899902,0.878158450126648,-2.3302069272773602,4.9653894901275635,True,10
olmo_1b_base,olmo_1b_base,38,young,old,youthful,node,blocks.2.hook_resid_pre,2,8.98137092590332,6.376521587371826,9.374983787536621,5.060434484481812,1.151107668876648,-0.5052449995560855,4.314549303054809,True,10
olmo_1b_base,olmo_1b_base,39,rough,smooth,coarse,index,blocks.2.hook_resid_pre,2,9.734493255615234,6.750936508178711,9.721999168395996,2.1708773136138917,0.9958123564720154,-1.5351004127875274,7.551121854782105,True,10
