model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,condition,neutral_word,probe,mean_logprob_distractor,mean_logprob_target,n_cont_tokens_distractor,n_cont_tokens_target,sum_logprob_distractor,sum_logprob_target,score_sum_logprob,score_mean_logprob
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,row,main,-11.493823051452637,-7.556323051452637,1,1,-11.493823051452637,-7.556323051452637,3.9375,3.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,scene,main,-11.025920867919922,-7.713420867919922,1,1,-11.025920867919922,-7.713420867919922,3.3125,3.3125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,view,main,-10.865182876586914,-7.677682399749756,1,1,-10.865182876586914,-7.677682399749756,3.187500476837158,3.187500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-7.163791656494141,-4.976291656494141,1,1,-7.163791656494141,-4.976291656494141,2.1875,2.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,conflict,,main,-11.307994842529297,-7.120494842529297,1,1,-11.307994842529297,-7.120494842529297,4.1875,4.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,column,main,-13.645025253295898,-8.113775253295898,1,1,-13.645025253295898,-8.113775253295898,5.53125,5.53125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,frame,main,-14.146248817443848,-7.5524983406066895,1,1,-14.146248817443848,-7.5524983406066895,6.593750476837158,6.593750476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,image,main,-13.795096397399902,-7.170095920562744,1,1,-13.795096397399902,-7.170095920562744,6.625000476837158,6.625000476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,row,main,-13.643830299377441,-7.175080299377441,1,1,-13.643830299377441,-7.175080299377441,6.46875,6.46875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,scene,main,-12.75415325164795,-7.004153251647949,1,1,-12.75415325164795,-7.004153251647949,5.75,5.75
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,view,main,-13.00474739074707,-8.47349739074707,1,1,-13.00474739074707,-8.47349739074707,4.53125,4.53125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-13.168464660644531,-11.824714660644531,1,1,-13.168464660644531,-11.824714660644531,1.34375,1.34375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,conflict,,main,-9.89548110961914,-5.957981109619141,1,1,-9.89548110961914,-5.957981109619141,3.9375,3.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,item,main,-12.468328475952148,-6.437078475952148,1,1,-12.468328475952148,-6.437078475952148,6.03125,6.03125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,label,main,-12.24720287322998,-6.247203350067139,1,1,-12.24720287322998,-6.247203350067139,5.999999523162842,5.999999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,marker,main,-12.24157428741455,-6.116574287414551,1,1,-12.24157428741455,-6.116574287414551,6.125,6.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,object,main,-11.772137641906738,-6.02213716506958,1,1,-11.772137641906738,-6.02213716506958,5.750000476837158,5.750000476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,symbol,main,-12.075103759765625,-6.137603759765625,1,1,-12.075103759765625,-6.137603759765625,5.9375,5.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,thing,main,-12.191393852233887,-5.8476433753967285,1,1,-12.191393852233887,-5.8476433753967285,6.343750476837158,6.343750476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,conflict,,main,-6.762171268463135,-3.4496712684631348,1,1,-6.762171268463135,-3.4496712684631348,3.3125,3.3125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,neutral,item,main,-9.04808235168457,-3.8605828285217285,1,1,-9.04808235168457,-3.8605828285217285,5.187499523162842,5.187499523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,neutral,label,main,-7.837570667266846,-3.3375706672668457,1,1,-7.837570667266846,-3.3375706672668457,4.5,4.5
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,neutral,marker,main,-8.921127319335938,-4.7961273193359375,1,1,-8.921127319335938,-4.7961273193359375,4.125,4.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,neutral,object,main,-9.139415740966797,-3.826915740966797,1,1,-9.139415740966797,-3.826915740966797,5.3125,5.3125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,neutral,symbol,main,-9.464225769042969,-4.651725769042969,1,1,-9.464225769042969,-4.651725769042969,4.8125,4.8125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,neutral,thing,main,-8.726325035095215,-3.4763247966766357,1,1,-8.726325035095215,-3.4763247966766357,5.250000238418579,5.250000238418579
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,conflict,,main,-11.915022850036621,-5.727523326873779,1,1,-11.915022850036621,-5.727523326873779,6.187499523162842,6.187499523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,neutral,item,main,-13.695775032043457,-5.758275032043457,1,1,-13.695775032043457,-5.758275032043457,7.9375,7.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,neutral,label,main,-13.496431350708008,-5.43393087387085,1,1,-13.496431350708008,-5.43393087387085,8.062500476837158,8.062500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,neutral,marker,main,-13.444928169250488,-5.351178169250488,1,1,-13.444928169250488,-5.351178169250488,8.09375,8.09375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,neutral,object,main,-12.870573043823242,-4.808073043823242,1,1,-12.870573043823242,-4.808073043823242,8.0625,8.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,neutral,symbol,main,-13.463630676269531,-5.088630676269531,1,1,-13.463630676269531,-5.088630676269531,8.375,8.375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,neutral,thing,main,-12.907231330871582,-5.03223180770874,1,1,-12.907231330871582,-5.03223180770874,7.874999523162842,7.874999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-4.555970668792725,-3.5559706687927246,1,1,-4.555970668792725,-3.5559706687927246,1.0,1.0
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,conflict,,main,-9.321586608886719,-6.321586608886719,1,1,-9.321586608886719,-6.321586608886719,3.0,3.0
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,neutral,item,main,-12.710476875305176,-6.960477352142334,1,1,-12.710476875305176,-6.960477352142334,5.749999523162842,5.749999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,neutral,label,main,-12.97273063659668,-6.50398063659668,1,1,-12.97273063659668,-6.50398063659668,6.46875,6.46875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,neutral,marker,main,-12.38595199584961,-6.823451995849609,1,1,-12.38595199584961,-6.823451995849609,5.5625,5.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,neutral,object,main,-12.679850578308105,-6.929850101470947,1,1,-12.679850578308105,-6.929850101470947,5.750000476837158,5.750000476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,neutral,symbol,main,-12.894003868103027,-7.1440043449401855,1,1,-12.894003868103027,-7.1440043449401855,5.749999523162842,5.749999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,neutral,thing,main,-12.217833518981934,-6.280333518981934,1,1,-12.217833518981934,-6.280333518981934,5.9375,5.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-11.58820915222168,-15.01008415222168,1,1,-11.58820915222168,-15.01008415222168,-3.421875,-3.421875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,conflict,,main,-10.728507995605469,-5.666007995605469,1,1,-10.728507995605469,-5.666007995605469,5.0625,5.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,neutral,case,main,-13.036832809448242,-6.818082809448242,1,1,-13.036832809448242,-6.818082809448242,6.21875,6.21875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,neutral,entity,main,-12.339190483093262,-7.807940483093262,1,1,-12.339190483093262,-7.807940483093262,4.53125,4.53125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,neutral,name,main,-12.55699634552002,-8.02574634552002,1,1,-12.55699634552002,-8.02574634552002,4.53125,4.53125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,neutral,term,main,-12.735264778137207,-7.235264778137207,1,1,-12.735264778137207,-7.235264778137207,5.5,5.5
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,neutral,token,main,-12.42994499206543,-7.89869499206543,1,1,-12.42994499206543,-7.89869499206543,4.53125,4.53125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,neutral,unit,main,-12.023720741271973,-8.804970741271973,1,1,-12.023720741271973,-8.804970741271973,3.21875,3.21875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,conflict,,main,-6.5040998458862305,-2.3790998458862305,1,1,-6.5040998458862305,-2.3790998458862305,4.125,4.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,neutral,case,main,-10.237491607666016,-4.112492084503174,1,1,-10.237491607666016,-4.112492084503174,6.124999523162842,6.124999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,neutral,entity,main,-10.072818756103516,-3.8228185176849365,1,1,-10.072818756103516,-3.8228185176849365,6.250000238418579,6.250000238418579
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,neutral,name,main,-8.62564754486084,-4.43814754486084,1,1,-8.62564754486084,-4.43814754486084,4.1875,4.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,neutral,term,main,-9.236429214477539,-3.7989296913146973,1,1,-9.236429214477539,-3.7989296913146973,5.437499523162842,5.437499523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,neutral,token,main,-10.168835639953613,-3.356335401535034,1,1,-10.168835639953613,-3.356335401535034,6.812500238418579,6.812500238418579
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,neutral,unit,main,-9.470844268798828,-3.220844268798828,1,1,-9.470844268798828,-3.220844268798828,6.25,6.25
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,conflict,,main,-11.524652481079102,-6.587152481079102,1,1,-11.524652481079102,-6.587152481079102,4.9375,4.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,neutral,case,main,-12.708284378051758,-7.520784378051758,1,1,-12.708284378051758,-7.520784378051758,5.1875,5.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,neutral,entity,main,-11.854389190673828,-7.479389667510986,1,1,-11.854389190673828,-7.479389667510986,4.374999523162842,4.374999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,neutral,name,main,-12.230204582214355,-8.355204582214355,1,1,-12.230204582214355,-8.355204582214355,3.875,3.875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,neutral,term,main,-12.185619354248047,-7.404369354248047,1,1,-12.185619354248047,-7.404369354248047,4.78125,4.78125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,neutral,token,main,-11.579361915588379,-7.641861915588379,1,1,-11.579361915588379,-7.641861915588379,3.9375,3.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,neutral,unit,main,-11.818365097045898,-7.912115097045898,1,1,-11.818365097045898,-7.912115097045898,3.90625,3.90625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-6.386155605316162,-8.82365608215332,1,1,-6.386155605316162,-8.82365608215332,-2.437500476837158,-2.437500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,conflict,,main,-13.201262474060059,-6.201262474060059,1,1,-13.201262474060059,-6.201262474060059,7.0,7.0
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,neutral,case,main,-14.721803665161133,-8.440553665161133,1,1,-14.721803665161133,-8.440553665161133,6.28125,6.28125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,neutral,entity,main,-14.619156837463379,-9.181656837463379,1,1,-14.619156837463379,-9.181656837463379,5.4375,5.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,neutral,name,main,-13.626460075378418,-7.251460552215576,1,1,-13.626460075378418,-7.251460552215576,6.374999523162842,6.374999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,neutral,term,main,-14.381471633911133,-7.412722110748291,1,1,-14.381471633911133,-7.412722110748291,6.968749523162842,6.968749523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,neutral,token,main,-13.680617332458496,-9.493117332458496,1,1,-13.680617332458496,-9.493117332458496,4.1875,4.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,neutral,unit,main,-14.419543266296387,-9.794543266296387,1,1,-14.419543266296387,-9.794543266296387,4.625,4.625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-11.887214660644531,-11.293464660644531,1,1,-11.887214660644531,-11.293464660644531,0.59375,0.59375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,conflict,,main,-8.250480651855469,-5.937980651855469,1,1,-8.250480651855469,-5.937980651855469,2.3125,2.3125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,neutral,code,main,-10.902262687683105,-8.089762687683105,1,1,-10.902262687683105,-8.089762687683105,2.8125,2.8125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,neutral,entry,main,-10.697007179260254,-8.822007179260254,1,1,-10.697007179260254,-8.822007179260254,1.875,1.875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,neutral,note,main,-11.691998481750488,-8.191998481750488,1,1,-11.691998481750488,-8.191998481750488,3.5,3.5
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,neutral,sample,main,-10.748188018798828,-9.310688018798828,1,1,-10.748188018798828,-9.310688018798828,1.4375,1.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,neutral,sign,main,-11.34430980682373,-8.15680980682373,1,1,-11.34430980682373,-8.15680980682373,3.1875,3.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,neutral,tag,main,-11.157535552978516,-8.032535552978516,1,1,-11.157535552978516,-8.032535552978516,3.125,3.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,conflict,,main,-6.621036529541016,-3.4960365295410156,1,1,-6.621036529541016,-3.4960365295410156,3.125,3.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,neutral,code,main,-9.127365112304688,-4.439864635467529,1,1,-9.127365112304688,-4.439864635467529,4.687500476837158,4.687500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,neutral,entry,main,-9.184524536132812,-4.997025012969971,1,1,-9.184524536132812,-4.997025012969971,4.187499523162842,4.187499523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,neutral,note,main,-8.811140060424805,-3.9986398220062256,1,1,-8.811140060424805,-3.9986398220062256,4.812500238418579,4.812500238418579
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,neutral,sample,main,-8.525707244873047,-4.588207721710205,1,1,-8.525707244873047,-4.588207721710205,3.937499523162842,3.937499523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,neutral,sign,main,-8.388500213623047,-4.200999736785889,1,1,-8.388500213623047,-4.200999736785889,4.187500476837158,4.187500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,neutral,tag,main,-8.818743705749512,-4.256243705749512,1,1,-8.818743705749512,-4.256243705749512,4.5625,4.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,conflict,,main,-10.665606498718262,-6.7906060218811035,1,1,-10.665606498718262,-6.7906060218811035,3.875000476837158,3.875000476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,neutral,code,main,-11.74300479888916,-8.18050479888916,1,1,-11.74300479888916,-8.18050479888916,3.5625,3.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,neutral,entry,main,-11.575851440429688,-8.950851440429688,1,1,-11.575851440429688,-8.950851440429688,2.625,2.625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,neutral,note,main,-12.743414878845215,-9.118414878845215,1,1,-12.743414878845215,-9.118414878845215,3.625,3.625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,neutral,sample,main,-11.577337265014648,-8.639837265014648,1,1,-11.577337265014648,-8.639837265014648,2.9375,2.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,neutral,sign,main,-12.09476089477539,-8.56351089477539,1,1,-12.09476089477539,-8.56351089477539,3.53125,3.53125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,neutral,tag,main,-12.516860961914062,-7.6418609619140625,1,1,-12.516860961914062,-7.6418609619140625,4.875,4.875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-3.2134177684783936,-6.963418006896973,1,1,-3.2134177684783936,-6.963418006896973,-3.750000238418579,-3.750000238418579
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,conflict,,main,-8.938191413879395,-9.063191413879395,1,1,-8.938191413879395,-9.063191413879395,-0.125,-0.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,neutral,code,main,-11.583255767822266,-8.833255767822266,1,1,-11.583255767822266,-8.833255767822266,2.75,2.75
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,neutral,entry,main,-11.129918098449707,-10.004918098449707,1,1,-11.129918098449707,-10.004918098449707,1.125,1.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,neutral,note,main,-12.533697128295898,-9.158697128295898,1,1,-12.533697128295898,-9.158697128295898,3.375,3.375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,neutral,sample,main,-11.214820861816406,-8.902320861816406,1,1,-11.214820861816406,-8.902320861816406,2.3125,2.3125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,neutral,sign,main,-11.652423858642578,-9.214923858642578,1,1,-11.652423858642578,-9.214923858642578,2.4375,2.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,neutral,tag,main,-11.57694149017334,-8.38944149017334,1,1,-11.57694149017334,-8.38944149017334,3.1875,3.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-13.11945915222168,-8.37124240398407,1,2,-13.11945915222168,-16.74248480796814,-3.62302565574646,4.74821674823761
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,definition_scope,conflict,,main,-8.713513374328613,-3.184905230998993,1,2,-8.713513374328613,-6.369810461997986,2.3437029123306274,5.52860814332962
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,definition_scope,neutral,class,main,-10.62279224395752,-2.869113802909851,1,2,-10.62279224395752,-5.738227605819702,4.884564638137817,7.7536784410476685
