model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,condition,neutral_word,probe,mean_logprob_distractor,mean_logprob_target,n_cont_tokens_distractor,n_cont_tokens_target,sum_logprob_distractor,sum_logprob_target,score_sum_logprob,score_mean_logprob
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-15.560242652893066,-14.896180152893066,1,1,-15.560242652893066,-14.896180152893066,0.6640625,0.6640625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,definition_scope,conflict,,main,-12.260526657104492,-5.010526657104492,1,1,-12.260526657104492,-5.010526657104492,7.25,7.25
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,definition_scope,neutral,box,main,-12.60062026977539,-5.053745746612549,1,1,-12.60062026977539,-5.053745746612549,7.546874523162842,7.546874523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,definition_scope,neutral,letter,main,-13.65023136138916,-5.57991886138916,1,1,-13.65023136138916,-5.57991886138916,8.0703125,8.0703125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,definition_scope,neutral,rule,main,-13.414155960083008,-6.117280960083008,1,1,-13.414155960083008,-6.117280960083008,7.296875,7.296875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,definition_scope,neutral,shape,main,-12.367088317871094,-5.367088794708252,1,1,-12.367088317871094,-5.367088794708252,6.999999523162842,6.999999523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,definition_scope,neutral,text,main,-13.879255294799805,-5.672224044799805,1,1,-13.879255294799805,-5.672224044799805,8.20703125,8.20703125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,definition_scope,neutral,word,main,-13.610387802124023,-5.594762802124023,1,1,-13.610387802124023,-5.594762802124023,8.015625,8.015625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,game_rule,conflict,,main,-7.6768412590026855,-0.7393410801887512,1,1,-7.6768412590026855,-0.7393410801887512,6.937500178813934,6.937500178813934
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,game_rule,neutral,box,main,-10.634834289550781,-1.7598340511322021,1,1,-10.634834289550781,-1.7598340511322021,8.875000238418579,8.875000238418579
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,game_rule,neutral,letter,main,-11.686071395874023,-3.7798209190368652,1,1,-11.686071395874023,-3.7798209190368652,7.906250476837158,7.906250476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,game_rule,neutral,rule,main,-12.432721138000488,-2.917095899581909,1,1,-12.432721138000488,-2.917095899581909,9.515625238418579,9.515625238418579
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,game_rule,neutral,shape,main,-10.277815818786621,-3.746565818786621,1,1,-10.277815818786621,-3.746565818786621,6.53125,6.53125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,game_rule,neutral,text,main,-12.704832077026367,-2.9860823154449463,1,1,-12.704832077026367,-2.9860823154449463,9.718749761581421,9.718749761581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,game_rule,neutral,word,main,-13.039002418518066,-3.6327524185180664,1,1,-13.039002418518066,-3.6327524185180664,9.40625,9.40625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,glossary,conflict,,main,-10.680578231811523,-5.430578231811523,1,1,-10.680578231811523,-5.430578231811523,5.25,5.25
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,glossary,neutral,box,main,-12.45534896850586,-5.806911945343018,1,1,-12.45534896850586,-5.806911945343018,6.648437023162842,6.648437023162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,glossary,neutral,letter,main,-13.531844139099121,-6.258406639099121,1,1,-13.531844139099121,-6.258406639099121,7.2734375,7.2734375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,glossary,neutral,rule,main,-13.221708297729492,-6.25295877456665,1,1,-13.221708297729492,-6.25295877456665,6.968749523162842,6.968749523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,glossary,neutral,shape,main,-13.073031425476074,-6.104281425476074,1,1,-13.073031425476074,-6.104281425476074,6.96875,6.96875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,glossary,neutral,text,main,-12.2020845413208,-5.756772041320801,1,1,-12.2020845413208,-5.756772041320801,6.4453125,6.4453125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,glossary,neutral,word,main,-13.877059936523438,-6.6661224365234375,1,1,-13.877059936523438,-6.6661224365234375,7.2109375,7.2109375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-4.546335220336914,-7.296335220336914,1,1,-4.546335220336914,-7.296335220336914,-2.75,-2.75
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,technical_document,conflict,,main,-14.266633987426758,-7.0791335105896,1,1,-14.266633987426758,-7.0791335105896,7.187500476837158,7.187500476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,technical_document,neutral,box,main,-13.2864408493042,-5.161441326141357,1,1,-13.2864408493042,-5.161441326141357,8.124999523162842,8.124999523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,technical_document,neutral,letter,main,-13.830536842346191,-5.705536842346191,1,1,-13.830536842346191,-5.705536842346191,8.125,8.125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,technical_document,neutral,rule,main,-12.985128402709961,-5.774190902709961,1,1,-12.985128402709961,-5.774190902709961,7.2109375,7.2109375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,technical_document,neutral,shape,main,-13.163463592529297,-5.952526569366455,1,1,-13.163463592529297,-5.952526569366455,7.210937023162842,7.210937023162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,technical_document,neutral,text,main,-14.105921745300293,-5.832484722137451,1,1,-14.105921745300293,-5.832484722137451,8.273437023162842,8.273437023162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,16,clean,dirty,neat,antonym_remapping,synonym,technical_document,neutral,word,main,-15.229157447814941,-6.5572829246521,1,1,-15.229157447814941,-6.5572829246521,8.671874523162842,8.671874523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-17.435688018798828,-12.310688018798828,1,1,-17.435688018798828,-12.310688018798828,5.125,5.125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,definition_scope,conflict,,main,-11.605965614318848,-4.105965614318848,1,1,-11.605965614318848,-4.105965614318848,7.5,7.5
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,definition_scope,neutral,group,main,-15.490106582641602,-5.240106582641602,1,1,-15.490106582641602,-5.240106582641602,10.25,10.25
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,definition_scope,neutral,link,main,-14.895648956298828,-4.83314847946167,1,1,-14.895648956298828,-4.83314847946167,10.062500476837158,10.062500476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,definition_scope,neutral,map,main,-14.90738296508789,-4.844882965087891,1,1,-14.90738296508789,-4.844882965087891,10.0625,10.0625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,definition_scope,neutral,mark,main,-13.040346145629883,-4.274721145629883,1,1,-13.040346145629883,-4.274721145629883,8.765625,8.765625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,definition_scope,neutral,path,main,-14.191507339477539,-4.722757339477539,1,1,-14.191507339477539,-4.722757339477539,9.46875,9.46875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,definition_scope,neutral,set,main,-14.237930297851562,-4.300429821014404,1,1,-14.237930297851562,-4.300429821014404,9.937500476837158,9.937500476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,game_rule,conflict,,main,-5.618958473205566,-0.8064587116241455,1,1,-5.618958473205566,-0.8064587116241455,4.812499761581421,4.812499761581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,game_rule,neutral,group,main,-12.708049774169922,-1.9892992973327637,1,1,-12.708049774169922,-1.9892992973327637,10.718750476837158,10.718750476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,game_rule,neutral,link,main,-13.541260719299316,-1.8068859577178955,1,1,-13.541260719299316,-1.8068859577178955,11.734374761581421,11.734374761581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,game_rule,neutral,map,main,-11.542695045471191,-1.16769540309906,1,1,-11.542695045471191,-1.16769540309906,10.374999642372131,10.374999642372131
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,game_rule,neutral,mark,main,-10.678237915039062,-1.9282379150390625,1,1,-10.678237915039062,-1.9282379150390625,8.75,8.75
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,game_rule,neutral,path,main,-12.804759979248047,-2.695384979248047,1,1,-12.804759979248047,-2.695384979248047,10.109375,10.109375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,game_rule,neutral,set,main,-11.282065391540527,-0.9070651531219482,1,1,-11.282065391540527,-0.9070651531219482,10.375000238418579,10.375000238418579
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,glossary,conflict,,main,-11.222452163696289,-5.159952163696289,1,1,-11.222452163696289,-5.159952163696289,6.0625,6.0625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,glossary,neutral,group,main,-13.611857414245605,-5.236857891082764,1,1,-13.611857414245605,-5.236857891082764,8.374999523162842,8.374999523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,glossary,neutral,link,main,-13.666275024414062,-5.229751110076904,1,1,-13.666275024414062,-5.229751110076904,8.436523914337158,8.436523914337158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,glossary,neutral,map,main,-13.425078392028809,-5.28445291519165,1,1,-13.425078392028809,-5.28445291519165,8.140625476837158,8.140625476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,glossary,neutral,mark,main,-12.738922119140625,-4.481109619140625,1,1,-12.738922119140625,-4.481109619140625,8.2578125,8.2578125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,glossary,neutral,path,main,-14.333730697631836,-5.412832736968994,1,1,-14.333730697631836,-5.412832736968994,8.920897960662842,8.920897960662842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,glossary,neutral,set,main,-12.647995948791504,-4.698777198791504,1,1,-12.647995948791504,-4.698777198791504,7.94921875,7.94921875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-4.357646942138672,-7.295146942138672,1,1,-4.357646942138672,-7.295146942138672,-2.9375,-2.9375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,technical_document,conflict,,main,-13.00572681427002,-6.693226337432861,1,1,-13.00572681427002,-6.693226337432861,6.312500476837158,6.312500476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,technical_document,neutral,group,main,-13.981833457946777,-7.0755839347839355,1,1,-13.981833457946777,-7.0755839347839355,6.906249523162842,6.906249523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,technical_document,neutral,link,main,-14.401972770690918,-6.511347770690918,1,1,-14.401972770690918,-6.511347770690918,7.890625,7.890625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,technical_document,neutral,map,main,-13.608243942260742,-5.826993942260742,1,1,-13.608243942260742,-5.826993942260742,7.78125,7.78125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,technical_document,neutral,mark,main,-12.785789489746094,-5.473289489746094,1,1,-12.785789489746094,-5.473289489746094,7.3125,7.3125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,technical_document,neutral,path,main,-14.369690895080566,-6.557190895080566,1,1,-14.369690895080566,-6.557190895080566,7.8125,7.8125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,17,dirty,clean,filthy,antonym_remapping,synonym,technical_document,neutral,set,main,-13.947484970092773,-5.759985446929932,1,1,-13.947484970092773,-5.759985446929932,8.187499523162842,8.187499523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-14.474305152893066,-12.009461402893066,1,1,-14.474305152893066,-12.009461402893066,2.46484375,2.46484375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,definition_scope,conflict,,main,-9.130904197692871,-4.005904197692871,1,1,-9.130904197692871,-4.005904197692871,5.125,5.125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,definition_scope,neutral,area,main,-10.981866836547852,-4.54436731338501,1,1,-10.981866836547852,-4.54436731338501,6.437499523162842,6.437499523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,definition_scope,neutral,cell,main,-10.361856460571289,-3.86185622215271,1,1,-10.361856460571289,-3.86185622215271,6.500000238418579,6.500000238418579
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,definition_scope,neutral,page,main,-10.99800968170166,-3.90425968170166,1,1,-10.99800968170166,-3.90425968170166,7.09375,7.09375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,definition_scope,neutral,place,main,-10.740099906921387,-4.458849906921387,1,1,-10.740099906921387,-4.458849906921387,6.28125,6.28125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,definition_scope,neutral,step,main,-11.608466148376465,-4.030341625213623,1,1,-11.608466148376465,-4.030341625213623,7.578124523162842,7.578124523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,definition_scope,neutral,zone,main,-10.753396987915039,-4.440896511077881,1,1,-10.753396987915039,-4.440896511077881,6.312500476837158,6.312500476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,game_rule,conflict,,main,-3.670118808746338,-0.7951188087463379,1,1,-3.670118808746338,-0.7951188087463379,2.875,2.875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,game_rule,neutral,area,main,-9.79311466217041,-2.94936466217041,1,1,-9.79311466217041,-2.94936466217041,6.84375,6.84375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,game_rule,neutral,cell,main,-11.363176345825195,-1.6131762266159058,1,1,-11.363176345825195,-1.6131762266159058,9.75000011920929,9.75000011920929
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,game_rule,neutral,page,main,-8.162778854370117,-1.0377784967422485,1,1,-8.162778854370117,-1.0377784967422485,7.125000357627869,7.125000357627869
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,game_rule,neutral,place,main,-11.028646469116211,-3.497396469116211,1,1,-11.028646469116211,-3.497396469116211,7.53125,7.53125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,game_rule,neutral,step,main,-12.616621971130371,-1.9291223287582397,1,1,-12.616621971130371,-1.9291223287582397,10.687499642372131,10.687499642372131
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,game_rule,neutral,zone,main,-9.754560470581055,-2.379560708999634,1,1,-9.754560470581055,-2.379560708999634,7.374999761581421,7.374999761581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,glossary,conflict,,main,-8.729499816894531,-4.3545002937316895,1,1,-8.729499816894531,-4.3545002937316895,4.374999523162842,4.374999523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,glossary,neutral,area,main,-10.92397689819336,-4.986476898193359,1,1,-10.92397689819336,-4.986476898193359,5.9375,5.9375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,glossary,neutral,cell,main,-11.85839557647705,-5.045895576477051,1,1,-11.85839557647705,-5.045895576477051,6.8125,6.8125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,glossary,neutral,page,main,-12.088628768920898,-5.026128768920898,1,1,-12.088628768920898,-5.026128768920898,7.0625,7.0625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,glossary,neutral,place,main,-10.049675941467285,-4.784050941467285,1,1,-10.049675941467285,-4.784050941467285,5.265625,5.265625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,glossary,neutral,step,main,-13.747016906738281,-5.325141906738281,1,1,-13.747016906738281,-5.325141906738281,8.421875,8.421875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,glossary,neutral,zone,main,-10.967554092407227,-4.998804569244385,1,1,-10.967554092407227,-4.998804569244385,5.968749523162842,5.968749523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-3.6892714500427246,-5.876771450042725,1,1,-3.6892714500427246,-5.876771450042725,-2.1875,-2.1875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,technical_document,conflict,,main,-10.620136260986328,-6.745136737823486,1,1,-10.620136260986328,-6.745136737823486,3.874999523162842,3.874999523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,technical_document,neutral,area,main,-13.124439239501953,-5.718189716339111,1,1,-13.124439239501953,-5.718189716339111,7.406249523162842,7.406249523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,technical_document,neutral,cell,main,-13.593846321105957,-5.449315071105957,1,1,-13.593846321105957,-5.449315071105957,8.14453125,8.14453125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,technical_document,neutral,page,main,-13.698898315429688,-5.5348358154296875,1,1,-13.698898315429688,-5.5348358154296875,8.1640625,8.1640625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,technical_document,neutral,place,main,-12.795284271240234,-5.732784271240234,1,1,-12.795284271240234,-5.732784271240234,7.0625,7.0625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,technical_document,neutral,step,main,-15.091480255126953,-6.244556903839111,1,1,-15.091480255126953,-6.244556903839111,8.846923351287842,8.846923351287842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,18,rich,poor,wealthy,antonym_remapping,synonym,technical_document,neutral,zone,main,-13.625290870666504,-5.859665393829346,1,1,-13.625290870666504,-5.859665393829346,7.765625476837158,7.765625476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-17.365375518798828,-13.959125518798828,1,1,-17.365375518798828,-13.959125518798828,3.40625,3.40625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,definition_scope,conflict,,main,-13.597859382629395,-4.8478593826293945,1,1,-13.597859382629395,-4.8478593826293945,8.75,8.75
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,definition_scope,neutral,column,main,-15.115294456481934,-3.8701767921447754,1,1,-15.115294456481934,-3.8701767921447754,11.245117664337158,11.245117664337158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,definition_scope,neutral,frame,main,-15.184182167053223,-3.6373074054718018,1,1,-15.184182167053223,-3.6373074054718018,11.546874761581421,11.546874761581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,definition_scope,neutral,image,main,-15.393853187561035,-4.160454750061035,1,1,-15.393853187561035,-4.160454750061035,11.2333984375,11.2333984375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,definition_scope,neutral,row,main,-13.591893196105957,-3.920017719268799,1,1,-13.591893196105957,-3.920017719268799,9.671875476837158,9.671875476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,definition_scope,neutral,scene,main,-14.867658615112305,-3.801252841949463,1,1,-14.867658615112305,-3.801252841949463,11.066405773162842,11.066405773162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,definition_scope,neutral,view,main,-15.570378303527832,-4.086003303527832,1,1,-15.570378303527832,-4.086003303527832,11.484375,11.484375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,game_rule,conflict,,main,-9.230300903320312,-1.2928012609481812,1,1,-9.230300903320312,-1.2928012609481812,7.937499642372131,7.937499642372131
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,game_rule,neutral,column,main,-14.550985336303711,-3.01973557472229,1,1,-14.550985336303711,-3.01973557472229,11.531249761581421,11.531249761581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,game_rule,neutral,frame,main,-12.638163566589355,-2.2319138050079346,1,1,-12.638163566589355,-2.2319138050079346,10.406249761581421,10.406249761581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,game_rule,neutral,image,main,-14.486810684204102,-4.08056116104126,1,1,-14.486810684204102,-4.08056116104126,10.406249523162842,10.406249523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,19,poor,rich,needy,antonym_remapping,synonym,game_rule,neutral,row,main,-11.863608360290527,-2.5511083602905273,1,1,-11.863608360290527,-2.5511083602905273,9.3125,9.3125
